PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
236,2/8/2023,5,3,1000064440,Left,T_B,1000102964,Right,T_A,8,Bottom,2,1,1,1-1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,78.65427,-0.639073,3.165141,2388.103606,247.286602,2:15,5.34714,-3.01137,5.63095,-41.86223,3.36205,5.04134,1.26141,0.36495,73.19656,-8.262643,4.064182,0.484013,,,,,,,,,,,,-1.78736,2.23819,2.73841,50,5.26557,-6.50407,-114.21122,-2.63217,-2.38574,18.95773,-29.18654,77.87481,,5.45771,,,,1000055344,Right,54.86989,-115.01672,9.47887,5.35107,-1.39205,-14.59327,3.01261,-6.4027,-1.19287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
237,2/8/2023,5,4,1000064440,Left,T_B,1000102964,Right,T_A,8,Bottom,2,2,1,2-1,Fastball,Cutter,FoulBall,Undefined,Undefined,,Undefined,0,0,85.69835,-1.031348,2.534016,1805.038895,182.91056,12:00,5.58954,-2.46572,6.45268,-27.31746,10.25745,0.45661,2.36456,-0.09816,77.92985,-6.182154,2.616772,0.441185,69.65745,18.981828,162.592993,2230.642352,,,,,46.2141,,,0.53681,6.06075,2.28611,50,5.50433,-5.52213,-124.3888,-3.02899,0.83293,27.19959,-22.76988,85.43459,13.69925,7.7685,1.40027,2.34042,-0.23522,1000055344,Right,54.04481,-125.27014,13.5998,5.59053,-2.29118,-11.38494,2.46548,-5.54912,0.41646,,1.40027,-92.18428,9.63537,-1.521,0.21396,-0.0125,-0.00641,0.00837,-0.00377,2.34042,33.23074,-23.1713,2.26846,-0.40752,0.06129,-0.00602,-0.00218,0.0016,-0.23522,28.90121,-11.04241,3.32344,-0.85385,0.19132,-0.04321,0.0084,-0.00094,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
238,2/8/2023,5,5,1000064440,Left,T_B,1000102964,Right,T_A,8,Bottom,2,2,2,2-2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,79.19104,-2.305047,3.128046,2501.846843,204.726585,12:45,5.34408,-2.92706,5.62554,-40.1001,4.69638,1.56772,-0.15287,0.12536,73.68269,-9.588902,3.407968,0.481719,,,,,,,,,,,,-0.00311,3.31957,2.65925,50,5.12117,-6.33632,-114.88732,-5.92542,-0.00418,19.7854,-27.7039,78.24577,,5.50835,,,,1000055344,Right,54.8758,-115.72397,9.8927,5.34697,-4.75393,-13.85195,2.92718,-6.33615,-0.00209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
239,2/8/2023,5,6,1000064440,Left,T_B,1000102964,Right,T_A,8,Bottom,2,3,2,3-2,Slider,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,78.71934,-0.168115,2.879095,2488.230827,273.16488,3:00,5.29153,-3.08163,5.78391,-44.3964,0.95303,8.00587,1.43522,0.2664,72.51516,-8.297338,4.311308,0.484683,74.44123,-29.77987,-86.953244,,,,,5.37108,5.14237,-32.128848,0.032172,-3.31713,0.87654,2.83905,50,5.25057,-6.03803,-114.26429,-1.73911,-4.37702,21.43675,-31.01743,77.76727,1.74846,6.20418,4.38612,1.74846,0.19469,1000055344,Right,54.71721,-115.14587,10.71838,5.29586,-0.46353,-15.50871,3.08366,-5.85803,-2.18851,180,4.38607,5.04795,,,,,,,,1.74909,-54.34784,,,,,,,,0.19578,-94.83979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
240,2/8/2023,5,7,1000064440,Left,T_B,1000102964,Right,T_A,8,Bottom,2,3,2,3-2,Fastball,Cutter,InPlay,Undefined,LineDrive,,Double,0,1,85.29557,-1.135098,2.401727,2053.120318,173.211034,11:45,5.49039,-2.42647,6.5527,-23.89545,13.21076,-1.44689,2.45722,-0.34349,78.86359,-5.638535,2.139071,0.438424,,,,,,,,,,,,1.36795,7.5652,2.26121,50,5.40157,-5.15124,-124.04696,-3.11645,2.15148,22.63699,-20.27584,85.9725,,6.43199,,,,1000055344,Right,53.94744,-124.76523,11.3185,5.49024,-2.47309,-10.13792,2.42575,-5.2195,1.07574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
241,2/8/2023,1,1,1000103199,Right,T_A,1000058463,Right,T_B,9,Top,0,0,0,0-0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,87.53291,-3.90949,-2.068679,1696.515179,212.022669,1:00,5.93186,0.93683,5.73045,-19.5432,17.40879,10.11296,0.65431,-0.14782,80.01487,-7.573302,-0.259053,0.437512,,,,,,,,,,,,-5.73496,10.35099,-0.7706,50,5.59336,4.15033,-126.7417,-9.26638,-9.30351,26.54955,-15.38216,86.15171,,7.51804,,,,1000103236,Right,54.76739,-127.73646,13.27477,5.92976,-8.69004,-7.69108,-0.93263,4.49891,-4.65175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
242,2/8/2023,1,2,1000103199,Right,T_A,1000058463,Right,T_B,9,Top,0,1,0,1-0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,88.22758,-0.416986,-1.223622,1704.661335,208.561754,1:00,5.84695,1.06406,5.78269,-21.26395,15.0765,7.52693,3.6869,0.55268,79.89621,-4.435286,0.124441,0.433877,,,,,,,,,,,,-4.18036,8.16792,-0.9676,50,5.79992,2.4063,-127.99386,-1.59554,-6.8719,28.65361,-18.74718,86.87356,,8.33138,,,,1000103236,Right,54.71292,-129.04461,14.3268,5.84583,-0.90806,-9.37359,-1.06046,2.65829,-3.43595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
243,2/8/2023,1,3,1000103199,Right,T_A,1000058463,Right,T_B,9,Top,0,1,1,1-1,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,78.96553,-0.807994,-0.810952,1962.919889,57.092621,8:00,5.90467,1.3043,5.4167,-47.18066,-1.66028,-4.7117,1.21592,0.15192,72.9578,-9.368594,-1.651383,0.485595,,,,,,,,,,,,2.14831,-0.17764,-1.22889,50,5.79998,1.80907,-114.68692,-3.23679,2.86406,21.0206,-32.41088,77.62113,,6.00773,,,,1000103236,Right,55.08327,-115.61486,10.5103,5.91129,-1.80603,-16.20544,-1.30596,1.68263,1.43203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
244,2/8/2023,1,4,1000103199,Right,T_A,1000058463,Right,T_B,9,Top,0,2,1,2-1,Fastball,Changeup,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,87.69717,-1.701802,-0.946398,1642.325294,203.500501,12:45,5.90907,0.85563,5.87066,-23.30446,13.10233,5.18689,2.38563,0.40872,80.19206,-6.061816,-0.015312,0.434273,73.12797,41.532897,1.451119,4504.947211,109.32368,77.50036,12.17862,216.0413,210.20059,12.043656,4.843729,-2.9413,7.54599,-0.78215,50,5.75784,1.89165,-127.34026,-4.52772,-4.81865,26.70185,-19.81165,86.7944,80.57095,7.50511,1.5906,2.39073,-0.41103,1000103236,Right,54.62838,-128.30711,13.35093,5.9088,-3.81036,-9.90583,-0.8538,2.06613,-2.40933,199.455921,1.59271,80.22168,-16.77634,3.60186,-0.54143,0.03823,0.0008,-3.00E-05,-2.00E-05,2.39058,71.10746,-18.07518,1.06446,-0.0591,-0.05271,0.02375,-0.00399,0.00024,-0.41121,2.03455,4.14579,-1.16987,0.23189,-0.02638,0.00038,0.00022,-1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
245,2/8/2023,2,1,1000103199,Right,T_A,1000110361,Right,T_B,9,Top,1,0,0,0-0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,79.22243,-0.296775,-1.347676,2084.584464,96.241702,9:15,5.90119,1.00306,5.16698,-44.17164,1.91658,-3.35122,1.94084,-0.54478,72.34219,-8.332075,-1.941873,0.488614,,,,,,,,,,,,1.26012,1.52421,-0.87479,50,5.84,2.8405,-114.86041,-2.14933,1.66999,22.86108,-30.15407,77.14149,,6.88024,,,,1000103236,Right,55.33052,-115.91651,11.43054,5.90711,-0.75632,-15.07704,-1.00423,2.76335,0.83499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
246,2/8/2023,2,2,1000103199,Right,T_A,1000110361,Right,T_B,9,Top,1,0,1,0-1,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,79.336,-0.220163,-1.100085,1952.901645,82.374949,8:45,5.94606,1.3315,5.52447,-44.21428,0.59165,-5.56398,2.05567,-0.16076,73.29344,-8.280311,-2.093319,0.481769,,,,,,,,,,,,2.51929,0.77008,-1.23201,50,5.89728,2.43027,-115.26531,-1.93142,3.40118,20.72573,-31.13439,78.23753,,6.04256,,,,1000103236,Right,54.9755,-116.1565,10.36286,5.95155,-0.59266,-15.5672,-1.33337,2.28402,1.70059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.45999,2.224559,0.794163,1.430396,-0.77511,1.72951,0.24166,-1.55426,5.88993,1.44942,127.28063,3.49086,7.40469,-1.30095,102.43376,-8.77335,5.99628,17.51102,-13.46793,1.34254,0.85097,2.37036,High,High,High,,,High,High,High,v3
247,2/8/2023,2,3,1000103199,Right,T_A,1000110361,Right,T_B,9,Top,1,0,2,0-2,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,88.38785,0.654876,-1.818467,1609.901871,201.434763,12:45,5.76209,1.14123,5.89173,-21.06773,14.9832,5.40307,4.61482,-0.0975,79.99689,-3.338482,-0.849591,0.432145,,,,,,,,,,,,-3.29536,7.81808,-0.99773,50,5.80284,3.83873,-128.21892,0.82227,-5.44029,28.56732,-19.26715,87.2217,,8.39095,,,,1000103236,Right,54.60403,-129.24063,14.28366,5.76111,1.51136,-9.63358,-1.1385,4.0333,-2.72014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
248,2/8/2023,2,4,1000103199,Right,T_A,1000110361,Right,T_B,9,Top,1,1,2,1-2,Slider,Slider,InPlay,Undefined,GroundBall,GroundBall,Single,0,1,78.39613,0.910496,-0.324917,2046.621103,74.960592,8:30,5.84648,1.04573,5.50093,-46.4516,-0.29516,-6.50205,2.82719,0.19999,71.91583,-7.582861,-1.48483,0.488976,105.70446,-2.39484,-30.779133,3528.841294,,,,47.59019,45.97679,-33.165635,0.303315,3.21504,-0.03429,-1.01272,50,5.89439,0.89395,-113.85648,0.26826,4.21016,21.37216,-32.21896,77.08442,3.34903,6.4803,2.23276,3.34903,-0.83944,1000103236,Right,54.99962,-114.79113,10.68608,5.85185,1.67726,-16.10948,-1.04779,0.70983,2.10508,,2.23676,132.90587,-29.51758,,,,,,,3.35063,-6.54811,-14.8484,,,,,,,-0.83281,-79.55705,-11.71222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,v3
249,2/8/2023,3,1,1000103199,Right,T_A,1000055244,Left,T_B,9,Top,1,0,0,0-0,Fastball,Changeup,InPlay,Undefined,LineDrive,LineDrive,Single,0,1,89.50859,-2.334424,-2.359493,1708.019449,212.500597,1:00,5.84913,1.08231,5.948,-19.46281,15.37194,9.08591,2.05901,-0.35021,81.95495,-5.999281,-0.727979,0.424793,82.66192,17.141667,4.683044,1181.063561,109.6763,24.02226,8.43206,236.44895,236.39525,3.540145,2.726768,-5.3415,8.88276,-0.89968,50,5.65223,4.97596,-129.87835,-5.89966,-9.12668,27.12036,-16.9966,88.73126,24.68341,7.55364,1.48657,2.02101,0.3459,1000103236,Right,54.55135,-130.82529,13.56018,5.84786,-5.30621,-8.4983,-1.07899,5.29463,-4.56334,174.523564,1.48657,115.46491,-16.7351,3.39743,-0.68237,0.12753,-0.02147,0.00274,-0.00017,2.02101,35.73289,-14.8639,0.69871,-0.08588,0.01115,0.00012,-7.00E-05,0,0.3459,9.45857,-1.98512,0.17481,0.00539,-0.00733,0.00171,-0.00024,2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
250,2/8/2023,1,1,1000064440,Left,T_B,1000079407,Left,T_A,9,Bottom,0,0,0,0-0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,85.88528,-0.91909,1.448635,1751.583947,168.021174,11:30,5.65675,-2.38219,6.28398,-25.79494,11.38127,-2.17449,2.65976,-1.22799,78.90452,-5.759836,1.055425,0.438838,,,,,,,,,,,,1.5191,6.51713,2.27639,50,5.57643,-3.07338,-124.84236,-2.7706,2.40459,24.43317,-21.85809,85.89151,,6.98076,,,,1000055344,Right,54.21438,-125.66446,12.21659,5.65728,-2.03514,-10.92905,2.38116,-3.15429,1.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
251,2/8/2023,1,2,1000064440,Left,T_B,1000079407,Left,T_A,9,Bottom,0,1,0,1-0,Fastball,Changeup,InPlay,Undefined,FlyBall,,Sacrifice,1,1,84.60395,-0.969425,3.000997,1691.50964,169.081433,11:45,5.80991,-2.36317,6.3857,-24.00336,14.12394,-2.50638,2.91658,0.19101,77.9156,-5.491468,2.547882,0.444416,95.58198,41.713485,7.954606,3654.574845,108.74663,98.56841,16.5571,,248.65121,,,2.10902,7.98567,2.14828,50,5.72882,-6.3541,-122.92523,-2.75311,3.24448,23.13333,-19.88903,84.81347,129.7397,6.68835,2.20996,3.06279,-0.154,1000055344,Right,54.11458,-123.69713,11.56666,5.80961,-2.08947,-9.94451,2.36211,-6.46236,1.62224,186.034226,2.21006,103.63628,-27.01455,7.01042,-1.76748,0.53176,-0.16447,0.03482,-0.0033,3.06268,93.28488,-19.34407,1.1181,0.03603,-0.1543,0.08527,-0.0227,0.00244,-0.15406,14.48432,-1.56018,-0.4287,0.30585,-0.15888,0.06487,-0.0158,0.00163,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
252,2/8/2023,2,1,1000064440,Left,T_B,1000049656,Right,T_A,9,Bottom,1,0,0,0-0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,79.05239,-1.535976,3.32942,2311.548922,260.939643,2:45,5.43103,-2.72823,6.02082,-41.81475,2.66571,8.43378,0.52105,1.06189,73.25711,-9.19302,4.844512,0.480016,,,,,,,,,,,,-3.45815,2.18295,2.46265,50,5.28769,-6.97598,-114.7216,-4.36063,-4.61784,20.82634,-29.25902,78.52323,,5.79528,,,,1000055344,Right,54.47958,-115.53195,10.41317,5.43522,-3.22216,-14.62951,2.73059,-6.79631,-2.30892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
253,2/8/2023,2,2,1000064440,Left,T_B,1000049656,Right,T_A,9,Bottom,1,1,0,1-0,Fastball,Cutter,InPlay,Undefined,FlyBall,FlyBall,Sacrifice,1,1,85.95996,-1.302429,2.916969,1702.00463,189.844177,12:15,5.57574,-2.44059,6.4904,-26.7536,10.36619,1.59154,2.14885,0.37224,78.6225,-6.334907,3.20536,0.438505,82.95526,31.33955,-24.588667,2712.003317,97.75868,58.06634,-50.4305,303.72664,299.1021,-32.057101,4.730048,0.00823,6.165,2.23526,50,5.4725,-6.4177,-124.80881,-3.6076,0.01295,26.15294,-22.4925,85.95677,70.80093,7.33747,2.5074,2.34482,-0.33274,1000055344,Right,54.00894,-125.64605,13.07647,5.57646,-2.88754,-11.24625,2.44072,-6.41812,0.00647,155.825287,2.50988,94.43793,-19.14124,4.14326,-0.47449,-0.0645,0.03367,-0.00457,0.00021,2.34358,63.30111,-15.6263,0.50654,-0.03818,-0.00974,0.0128,-0.00306,0.00022,-0.33375,-43.21689,2.70763,0.07377,-0.18845,0.07105,-0.01508,0.00168,-8.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
254,2/8/2023,3,1,1000064440,Left,T_B,1000066765,Right,T_A,9,Bottom,1,0,0,0-0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,77.30361,-2.251409,3.210473,1583.429035,161.586469,11:30,5.65869,-2.4062,5.77401,-29.49639,17.6656,-5.36744,1.10126,0.13712,70.93211,-7.737433,2.250841,0.494274,,,,,,,,,,,,3.6713,10.11717,2.14414,50,5.45463,-6.09074,-112.03387,-5.25273,4.65957,20.5068,-19.33347,76.25822,,6.3715,,,,1000055344,Right,54.725,-112.89542,10.2534,5.65825,-4.44047,-9.66674,2.40414,-6.2865,2.32978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
255,2/8/2023,3,2,1000064440,Left,T_B,1000066765,Right,T_A,9,Bottom,1,0,1,0-1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,86.67924,-2.779549,1.808686,1884.007859,167.3135,11:30,5.59432,-2.16231,6.32376,-22.22753,14.29194,-2.96343,1.17892,-0.743,79.75908,-6.958692,1.272405,0.434944,,,,,,,,,,,,2.02654,8.54024,2.03154,50,5.38042,-3.85996,-125.85192,-6.7501,3.26109,24.74361,-18.43124,86.66042,,6.92015,,,,1000055344,Right,54.17457,-126.67001,12.3718,5.59352,-6.14071,-9.21562,2.16095,-3.96778,1.63054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
256,2/8/2023,3,3,1000064440,Left,T_B,1000066765,Right,T_A,9,Bottom,2,0,2,0-2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,68.01979,3.590816,-1.131416,2270.595507,321.014557,4:45,5.61073,-2.33246,5.32647,-80.16953,-17.18292,15.76363,2.30446,-2.08063,61.69483,-10.959889,1.673674,0.57121,,,,,,,,,,,,-8.22792,-9.06241,2.42306,50,5.87826,1.38424,-98.49674,3.70119,-7.90905,18.78396,-40.88523,65.98705,,6.32496,,,,1000055344,Right,55.17731,-99.47919,9.39198,5.62876,5.83959,-20.44262,2.33984,1.7979,-3.95452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
257,2/8/2023,1,1,1000103199,Right,T_A,1000064785,Right,T_B,10,Top,0,0,0,0-0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,86.2736,-0.743731,-2.571705,1634.243049,197.726664,12:30,5.74144,1.10936,6.11626,-24.11241,13.34753,3.86681,3.04371,-0.94772,78.48146,-5.290211,-1.87567,0.440509,,,,,,,,,,,,-2.75752,7.48457,-0.91413,50,5.67183,5.4684,-125.18279,-2.34662,-4.34781,26.77353,-20.37299,85.5656,,7.79214,,,,1000103236,Right,54.38104,-126.1163,13.38677,5.74126,-1.63628,-10.1865,-1.10744,5.61999,-2.1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
258,2/8/2023,1,2,1000103199,Right,T_A,1000064785,Right,T_B,10,Top,0,0,1,0-1,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,78.70115,-0.550268,-1.839748,2230.199558,55.700806,7:45,6.03422,0.71292,5.32517,-46.59723,0.03512,-2.32429,1.63448,-1.20773,71.70988,-9.038094,-2.253134,0.49149,,,,,,,,,,,,0.58748,0.65516,-0.54474,50,5.95093,3.75682,-114.07061,-2.69214,0.76417,23.48697,-31.32184,76.69009,,6.99127,,,,1000103236,Right,55.17295,-115.13079,11.74348,6.04054,-1.2783,-15.66092,-0.71354,3.72233,0.38209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
259,2/8/2023,1,3,1000103199,Right,T_A,1000064785,Right,T_B,10,Top,0,0,2,0-2,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,88.77331,0.257255,-0.600081,1659.46645,190.641762,12:15,5.84181,0.74964,5.80057,-18.82501,17.30304,3.00374,4.51235,0.44181,79.7191,-3.345756,-0.061986,0.432607,,,,,,,,,,,,-1.71201,9.08973,-0.70208,50,5.85189,1.21493,-128.69464,0.02644,-2.82352,30.84761,-17.18288,87.12856,,9.0542,,,,1000103236,Right,54.69319,-129.8147,15.4238,5.8396,0.65034,-8.59144,-0.74806,1.31745,-1.41176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
260,2/8/2023,1,4,1000103199,Right,T_A,1000064785,Right,T_B,10,Top,0,1,2,1-2,Fastball,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,88.34027,-0.949757,-4.236543,1645.751894,175.268205,11:45,6.18482,0.23217,6.18606,-22.06336,13.55552,-1.02784,3.46677,-3.77244,80.70539,-5.104325,-4.421088,0.429548,,,,,,,,,,,,-0.67232,7.62906,0.08837,50,6.10176,9.52376,-127.99575,-2.78531,-1.11349,26.82824,-19.53895,87.74912,,7.63489,,,,1000103236,Right,54.31028,-128.89603,13.41412,6.18422,-2.12963,-9.76948,-0.23185,9.56113,-0.55674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
261,2/8/2023,1,5,1000103199,Right,T_A,1000064785,Right,T_B,10,Top,0,2,2,2-2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,78.15871,1.264195,-1.96907,2152.940215,76.181554,8:30,5.91764,0.76826,5.56008,-46.29947,0.61264,-4.15047,3.24135,-1.41798,70.88512,-7.244445,-2.709082,0.492962,,,,,,,,,,,,1.4665,0.41713,-0.59543,50,5.99669,4.05755,-113.2773,0.97486,1.8804,23.23516,-31.63921,76.46107,,7.27359,,,,1000103236,Right,54.93706,-114.2855,11.61758,5.9246,2.34771,-15.81961,-0.76972,3.97595,0.9402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
262,2/8/2023,1,6,1000103199,Right,T_A,1000064785,Right,T_B,10,Top,0,3,2,3-2,Slider,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,77.55584,0.274154,-1.995506,2139.883101,60.285534,8:00,5.80088,0.8543,5.3904,-49.21164,-1.16587,-5.03,1.95701,-1.43588,70.42773,-8.711571,-2.890528,0.498883,,,,,,,,,,,,1.89339,-0.23402,-0.67231,50,5.7907,4.11108,-112.39698,-1.10487,2.38256,23.47366,-32.46853,75.55361,,7.12811,,,,1000103236,Right,55.10837,-113.45883,11.73683,5.80746,0.36387,-16.23427,-0.85584,4.0033,1.19128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
263,2/8/2023,1,7,1000103199,Right,T_A,1000064785,Right,T_B,10,Top,0,3,2,3-2,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,89.33762,-2.009103,-3.326507,1656.425086,191.041452,12:15,5.82407,0.74946,6.20488,-19.5756,15.27733,2.75492,2.33444,-2.09485,81.39639,-5.720046,-2.830419,0.424904,,,,,,,,,,,,-2.39642,8.84705,-0.50074,50,5.66301,7.41463,-129.50419,-5.11717,-4.04976,28.28627,-17.22321,88.70809,,7.94123,,,,1000103236,Right,54.29233,-130.43835,14.14314,5.82261,-4.54837,-8.6116,-0.74782,7.54837,-2.02488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
264,2/8/2023,2,1,1000103199,Right,T_A,1000187793,Left,T_B,10,Top,0,0,0,0-0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,88.61676,-0.924852,-1.534673,1702.137243,196.795597,12:30,5.8299,1.12156,6.05306,-20.77745,14.8778,4.12118,3.24196,0.04406,80.33198,-4.866893,-0.792951,0.429767,,,,,,,,,,,,-2.58445,8.30115,-1.0044,50,5.74687,3.27367,-128.60238,-2.69679,-4.28782,28.99128,-18.40172,87.70435,,8.28478,,,,1000103236,Right,54.44349,-129.60021,14.49564,5.82879,-2.06343,-9.20086,-1.11961,3.42125,-2.14391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
